id,type,name,highway,point_count,coordinates
way/863690578,LineString,中关村北大街,primary,3,"116.308986,39.9984452;116.3089805,39.9983157;116.3089783,39.9982637"
way/863690579,LineString,中关村北大街,primary,3,"116.3091332,39.9984361;116.3091352,39.9984759;116.3091413,39.9985965"
way/863690580,LineString,中关村北大街,primary,2,"116.3091251,39.9982551;116.3091332,39.9984361"
way/863690581,LineString,,cycleway,3,"116.3114315,40.0004242;116.3118824,40.0004597;116.3121766,40.0004828"
way/863690582,LineString,,cycleway,2,"116.3111785,40.0004019;116.3114315,40.0004242"
way/865466525,LineString,,trunk_link,4,"116.288752,39.9820043;116.2903087,39.9824985;116.2908862,39.9826746;116.2911012,39.982705"
way/865466544,LineString,北四环西路,trunk,20,"116.3056844,39.983928;116.3097665,39.9840702;116.3106369,39.9841047;116.3120224,39.984141;116.3127067,39.9841589;116.3137873,39.9841969;116.3142529,39.9842098;116.3147378,39.9842232;116.3157564,39.9842514;116.3186074,39.9843302;116.3205901,39.9843996;116.3207665,39.9844058;116.3209012,39.9844101;116.3213295,39.9844203;116.3230485,39.984479;116.3237604,39.9845018;116.3267286,39.9846056;116.3274996,39.9846361;116.3307719,39.9847899;116.3354479,39.9850103"
way/865466545,LineString,北四环西路,trunk,20,"116.3354395,39.9851704;116.330646,39.9849499;116.327534,39.9848167;116.3274799,39.9848144;116.326738,39.9847826;116.3266868,39.9847804;116.3237605,39.9846737;116.3232123,39.9846537;116.3230486,39.9846478;116.3213324,39.9845852;116.3208921,39.9845691;116.3205028,39.9845563;116.3142525,39.9843617;116.3137645,39.9843465;116.3133004,39.9843321;116.3126894,39.9843194;116.3120099,39.9843052;116.3106215,39.9842762;116.3097701,39.9842474;116.3056864,39.9841274"
way/866277590,LineString,,footway,5,"116.3032716,39.9891757;116.3032737,39.9889833;116.3032769,39.988702;116.3032817,39.988269;116.3032835,39.9881036"
way/866277591,LineString,,footway,6,"116.3028161,39.9891706;116.3028364,39.9887073;116.3028556,39.9882687;116.3027623,39.9882689;116.3026852,39.9882691;116.3024563,39.9882696"
way/866277592,LineString,,footway,9,"116.3024429,39.9891663;116.3024498,39.9887038;116.3024563,39.9882696;116.3024227,39.9879607;116.3024047,39.9879062;116.3023819,39.9878375;116.3022874,39.9877652;116.3021267,39.9877377;116.3020246,39.9877338"
way/866277619,LineString,,service,4,"116.3099868,39.9919449;116.3100405,39.9911833;116.3100909,39.9911547;116.3105684,39.9911512"
way/873446767,LineString,,footway,2,"116.3035722,39.992568;116.3033865,39.9925504"
way/873446775,LineString,,footway,3,"116.3001184,39.9916336;116.3006844,39.9915941;116.3013742,39.9915984"
way/876428133,LineString,,footway,6,"116.2994191,39.9927301;116.2993646,39.9928077;116.2992913,39.9928671;116.299183,39.9929249;116.2991613,39.9929329;116.2991329,39.9929457"
way/876428134,LineString,,footway,11,"116.2991613,39.9929329;116.2991656,39.9929021;116.2991674,39.9928689;116.2991548,39.9928343;116.2991548,39.9927942;116.2991711,39.9927376;116.2991981,39.9926795;116.2992649,39.9926435;116.2993371,39.99262;116.2994166,39.9926118;116.3001954,39.992616"
way/876533969,LineString,,footway,21,"116.2997931,39.9940052;116.2997848,39.9940173;116.2997817,39.9940307;116.2997841,39.9940438;116.2997915,39.9940558;116.2998032,39.9940656;116.2998182,39.9940722;116.2998352,39.994075;116.2998538,39.9940735;116.2998708,39.9940675;116.2998844,39.9940576;116.299893,39.9940449;116.2998958,39.9940307;116.2998929,39.9940174;116.2998848,39.9940055;116.2998723,39.993996;116.2998567,39.9939899;116.2998393,39.9939877;116.2998217,39.9939896;116.2998058,39.9939957;116.2997931,39.9940052"
way/876533992,LineString,,footway,2,"116.3047886,39.9913177;116.3047631,39.9917798"
way/881430647,LineString,,footway,6,"116.2996095,39.9796831;116.2996573,39.9796849;116.2997586,39.9796887;116.2998458,39.979692;116.2999434,39.9796958;116.3000015,39.9796981"
way/881430648,LineString,,footway,4,"116.299576,39.9798743;116.2995765,39.9798634;116.2995823,39.9797945;116.2995907,39.9796965"
way/881551285,LineString,,footway,7,"116.2939501,39.9972089;116.2939198,39.9972276;116.2938758,39.9972055;116.2938333,39.9972229;116.2937848,39.9972009;116.2937499,39.9972229;116.2937224,39.9972118"
way/881551286,LineString,,footway,2,"116.2937224,39.9972118;116.2935488,39.9971361"
way/881551287,LineString,,footway,12,"116.2941606,39.9981679;116.2939717,39.9981613;116.2938988,39.9981564;116.2938409,39.9981465;116.2929182,39.9980512;116.2928302,39.9980298;116.2927787,39.9979969;116.2927508,39.9979525;116.2927529,39.9979082;116.2928174,39.9978588;116.2935488,39.9971361;116.2942893,39.9964221"
way/887441674,LineString,,residential,5,"116.32542,39.9884715;116.3242365,39.9884384;116.3241232,39.9884385;116.3240231,39.9884272;116.3239287,39.9884056"
way/887441676,LineString,,residential,9,"116.3238987,39.9867753;116.3239724,39.9859055;116.3239737,39.9858903;116.3239737,39.985439;116.3239737,39.9854218;116.3239807,39.9853374;116.3240072,39.9850166;116.324013,39.9849459;116.324022,39.984837"
way/887441694,LineString,,service,7,"116.3157502,39.9984395;116.3168289,39.9984983;116.3171239,39.9985147;116.3173653,39.9984942;116.3175477,39.9984485;116.3176765,39.9984162;116.3179608,39.9983884"
way/918613764,LineString,北四环西路,trunk,2,"116.3050943,39.9839075;116.3056844,39.983928"
way/918613765,LineString,北四环西路,trunk,2,"116.3056864,39.9841274;116.3051725,39.9841124"
way/918613775,LineString,,service,7,"116.2967924,39.9855461;116.2968691,39.9854463;116.2969169,39.9853243;116.2969033,39.9851467;116.2968996,39.9848768;116.2969638,39.9842127;116.296969,39.9841584"
way/934940412,LineString,,trunk_link,2,"116.3143476,39.9840394;116.3158715,39.9841138"
way/939378514,LineString,,trunk_link,5,"116.2946054,39.9808998;116.2945882,39.9810244;116.2945515,39.9812017;116.2944922,39.981386;116.2943924,39.9817212"
way/939378515,LineString,海淀三山五园绿道,residential,5,"116.2935098,39.9913216;116.2935257,39.991438;116.2935598,39.9915126;116.2945034,39.9934185;116.2945315,39.993562"
way/944502476,LineString,,footway,2,"116.3020329,39.9830503;116.3022374,39.9830525"
way/944502480,LineString,,service,2,"116.3022409,39.9833678;116.3031289,39.9833663"
way/944504066,LineString,,service,3,"116.3133831,39.9796262;116.3133802,39.9796757;116.3132747,39.9812332"
way/961763060,LineString,,service,2,"116.3236402,39.9968029;116.3252433,39.9968435"
way/970687415,LineString,,footway,5,"116.298924,39.9929477;116.2988954,39.9929479;116.2988525,39.9929594;116.2988075,39.9930186;116.2987586,39.9930813"
way/970687416,LineString,,footway,2,"116.2991329,39.9929457;116.298924,39.9929477"
way/970687417,LineString,,footway,4,"116.3065508,39.9881439;116.3067691,39.9881524;116.3068267,39.9881546;116.3069585,39.9881597"
way/970687424,LineString,,cycleway,5,"116.3092151,39.9984374;116.3092198,39.9985467;116.309222,39.9985989;116.3092261,39.9986947;116.3092321,39.9988348"
way/970687425,LineString,,cycleway,2,"116.3092074,39.9982562;116.3092151,39.9984374"
way/970687426,LineString,,cycleway,3,"116.2986555,39.9933058;116.2987583,39.9933046;116.2988775,39.9933047"
way/970687427,LineString,,cycleway,4,"116.2983944,39.9933053;116.2984302,39.9933056;116.2984689,39.9933057;116.2985442,39.9933062"
way/970687428,LineString,,service,2,"116.3078209,39.9912388;116.3077663,39.9916982"
way/970687429,LineString,,service,3,"116.307851,39.990749;116.3078209,39.9912388;116.3074832,39.9912235"
way/970687430,LineString,,service,3,"116.3054664,39.9851586;116.3054619,39.9852025;116.3054565,39.98527"
way/970687431,LineString,求知路,service,2,"116.2985615,39.9916896;116.2986384,39.9916958"
way/970687432,LineString,,service,2,"116.3092297,39.991764;116.3094006,39.9917638"
way/970687433,LineString,,service,2,"116.3093076,39.9907995;116.3095108,39.9908035"
way/970687434,LineString,,service,4,"116.3094367,39.9887974;116.3096166,39.9888051;116.3097104,39.9888092;116.3097932,39.9888105"
way/972781950,LineString,,service,2,"116.3182816,39.9995075;116.3182881,39.9993898"
way/972781953,LineString,莲桥,footway,2,"116.3146356,40.0002294;116.3146515,40.0002106"
way/972781954,LineString,莲桥,footway,2,"116.3145445,40.0003538;116.3146356,40.0002294"
way/972781955,LineString,,footway,2,"116.3149159,40.0002022;116.3149411,40.0002024"
way/972781956,LineString,,footway,2,"116.314749,40.0002027;116.3149159,40.0002022"
way/972781957,LineString,,footway,2,"116.3127406,39.9999675;116.3127739,39.9999805"
way/972781958,LineString,望桥,footway,4,"116.3125205,40.0000493;116.3125827,39.9999959;116.3126502,39.9999948;116.3127406,39.9999675"
way/972781959,LineString,,footway,2,"116.3132597,40.0011366;116.3132659,40.0011127"
way/972781960,LineString,,footway,2,"116.3132013,40.0013323;116.3132597,40.0011366"
way/981469696,LineString,,footway,6,"116.3245754,39.9997936;116.3246127,39.9998408;116.3246702,39.9999137;116.3246168,40.0010036;116.3246108,40.0011908;116.3245034,40.0013037"
way/981469698,LineString,,footway,6,"116.3245034,40.0013037;116.3246038,40.0014115;116.3245999,40.0014744;116.3245542,40.0022154;116.3244958,40.0022683;116.324442,40.002317"
way/991043600,LineString,,footway,12,"116.3151893,39.991598;116.3153845,39.9914089;116.3153931,39.9913563;116.3153781,39.9912856;116.3153417,39.9912577;116.3153201,39.9912412;116.3151893,39.9912314;116.3150778,39.9912142;116.3150669,39.9912659;116.3146292,39.991261;116.3146296,39.9911991;116.3136893,39.9911638"
way/991043601,LineString,,footway,6,"116.3137022,39.9908039;116.3145702,39.9908299;116.3145777,39.990771;116.3150305,39.9907891;116.315022,39.9908474;116.3154689,39.9908612"
way/991043602,LineString,,footway,3,"116.3153417,39.9912577;116.3156461,39.9912776;116.3158303,39.9912809"
way/991043603,LineString,,steps,2,"116.315022,39.9908474;116.3148445,39.9908405"
way/991043604,LineString,,steps,2,"116.3146296,39.9911991;116.3148269,39.9912058"
way/993276070,LineString,,cycleway,16,"116.3226648,39.9936049;116.322695,39.9936968;116.3225635,39.9949397;116.3225589,39.9949829;116.3224341,39.9960769;116.3224271,39.9961387;116.3224146,39.9961835;116.322403,39.996218;116.3222435,39.9967939;116.3221975,39.9970997;116.3221123,39.9976657;116.3220646,39.9979345;116.3220009,39.9982935;116.3219714,39.9986322;116.3218817,39.9996608;116.3218259,39.9997076"
way/993276071,LineString,,cycleway,14,"116.3218259,39.9997076;116.3217882,39.999656;116.3218911,39.9982945;116.3220083,39.997475;116.3221316,39.9967954;116.3222945,39.9961759;116.3223112,39.9960691;116.3223643,39.9957805;116.3223957,39.9954513;116.322422,39.9952062;116.3224588,39.9949388;116.3224649,39.9948941;116.3225931,39.9936762;116.3226648,39.9936049"
way/993282141,LineString,,cycleway,7,"116.3262482,39.9963299;116.3257224,39.9963105;116.3246777,39.9962766;116.3236791,39.9962442;116.3224146,39.9961835;116.3223564,39.9961772;116.3222945,39.9961759"
way/993282142,LineString,,cycleway,7,"116.3223112,39.9960691;116.3223757,39.9960726;116.3224341,39.9960769;116.3236822,39.9961397;116.3246765,39.9961812;116.3263187,39.9962283;116.3263308,39.9962286"
way/993282143,LineString,,footway,5,"116.3262391,39.9963731;116.3257201,39.9963566;116.324676,39.9963145;116.3236784,39.9962743;116.322403,39.996218"
way/993282839,LineString,,steps,2,"116.3232397,39.9983066;116.3232452,39.9980819"
way/993282843,LineString,清华路,residential,2,"116.3202162,39.9997044;116.3199258,39.999711"
way/993287102,LineString,,footway,5,"116.3218817,39.9996608;116.3240339,39.9997406;116.3251637,39.9997774;116.3254763,39.9997876;116.3256071,39.9997919"
way/993287103,LineString,,footway,11,"116.325605,39.9998724;116.3254719,39.9998682;116.3246127,39.9998408;116.3245733,39.9998396;116.32403,39.9998223;116.3234881,39.9998063;116.3219497,39.9997607;116.3218227,39.9997561;116.3217281,39.9997519;116.3203516,39.9997382;116.3202183,39.9997424"
way/993288483,LineString,,footway,4,"116.3202144,39.9996702;116.3217882,39.999656;116.3218302,39.9996596;116.3218817,39.9996608"
way/993288485,LineString,,footway,2,"116.3199241,39.9996805;116.3202144,39.9996702"
way/993288486,LineString,,footway,3,"116.319928,39.9997516;116.319856,39.999759;116.3187405,39.999704"
way/993288487,LineString,,footway,2,"116.3202183,39.9997424;116.319928,39.9997516"
way/993416318,LineString,智华路,service,2,"116.3064935,39.9889675;116.3051783,39.9889213"
way/993418137,LineString,,footway,5,"116.3067716,39.9886842;116.3067436,39.9891795;116.306716,39.9895538;116.306732,39.9895823;116.3064393,39.989573"
way/993418138,LineString,,footway,2,"116.3067436,39.9891795;116.3064815,39.9891709"
way/993418139,LineString,燕南西路,service,7,"116.3014752,39.9874689;116.3013728,39.9876478;116.3013675,39.9878092;116.3014369,39.9878486;116.3014039,39.9885361;116.3016666,39.9892297;116.3016689,39.9892358"
way/993418140,LineString,,footway,2,"116.3003753,39.9885079;116.3014039,39.9885361"
way/993419911,LineString,,footway,3,"116.3010838,39.9878085;116.3010915,39.9876416;116.3011085,39.9874339"
way/993419913,LineString,,footway,2,"116.3010915,39.9876416;116.3013728,39.9876478"
way/993427022,LineString,,footway,2,"116.3051374,39.9896187;116.3048422,39.9893937"
way/993427293,LineString,,footway,4,"116.3044071,39.989389;116.3044151,39.9892703;116.3044222,39.9891638;116.3051609,39.9891805"
way/993979359,LineString,,footway,4,"116.2916286,39.9871175;116.2916308,39.9871577;116.2916939,39.987227;116.2917879,39.9873003"
way/993979361,LineString,,footway,3,"116.2922038,39.9868486;116.292409,39.9870016;116.2924387,39.9870238"
way/993979362,LineString,,footway,7,"116.2922428,39.9861789;116.292383,39.986136;116.2923199,39.9859101;116.292032,39.9856949;116.2917832,39.9856163;116.2916114,39.985597;116.2914736,39.9856309"
way/993979364,LineString,,footway,3,"116.2908668,39.9871525;116.2908714,39.987384;116.2908723,39.9874011"
way/993979365,LineString,,footway,3,"116.2912037,39.9866953;116.2912177,39.9868083;116.2916286,39.9871175"
way/993979366,LineString,,footway,10,"116.292383,39.986136;116.2927761,39.986023;116.2928253,39.9857111;116.2930429,39.9856089;116.2931341,39.9854959;116.2931622,39.9853668;116.2930359,39.9852754;116.2930078,39.9851409;116.2928503,39.9850559;116.2926989,39.9849742"
way/993979367,LineString,,footway,11,"116.292032,39.9856949;116.2921621,39.9854595;116.2922885,39.9853134;116.2921724,39.9850387;116.2920696,39.9848687;116.2920391,39.9848182;116.2919267,39.9846945;116.2918074,39.98456;116.2914354,39.9844417;116.2912177,39.9843933;116.2909863,39.9844632"
way/993979368,LineString,,footway,5,"116.2920696,39.9848687;116.292362,39.9847591;116.2925866,39.9847644;116.292713,39.9848505;116.2926989,39.9849742"
way/993979369,LineString,,footway,6,"116.2921621,39.9854595;116.2924532,39.9854744;116.2926638,39.9854475;116.2927621,39.9853346;116.2927481,39.9852109;116.2928503,39.9850559"
way/993979413,LineString,,service,2,"116.2918295,39.9876354;116.2889691,39.9876533"
way/1006929046,LineString,,service,13,"116.2942744,39.9938265;116.2940678,39.9938544;116.2938553,39.9938951;116.2937734,39.9939253;116.2937218,39.9939695;116.2934836,39.9943926;116.2929965,39.9943323;116.2928445,39.9943135;116.2923942,39.9942578;116.2922136,39.9942473;116.291936,39.9942357;116.2917342,39.9942415;116.2915416,39.9942478"
way/1009051990,LineString,,footway,16,"116.2989476,39.9942762;116.2988747,39.9942582;116.2988285,39.9942183;116.2987706,39.9941186;116.2987215,39.9940101;116.2986637,39.9939658;116.2985746,39.9939387;116.2985574,39.9938976;116.2985553,39.9938285;116.2985746,39.9937776;116.2986304,39.99372;116.2986454,39.9936806;116.2986497,39.9936148;116.2986797,39.9935277;116.2987033,39.9934553;116.2987583,39.9933046"
way/1009051991,LineString,,footway,2,"116.2998352,39.994075;116.2998333,39.9941486"
way/1009051992,LineString,,footway,2,"116.2998393,39.9939877;116.2998427,39.9938766"
way/1009051993,LineString,,footway,8,"116.2993238,39.9942323;116.2993663,39.9943313;116.2994154,39.9943844;116.2994299,39.9944509;116.2994351,39.9945243;116.2994386,39.9945727;116.2994322,39.9947381;116.2994299,39.9947964"
way/1009051994,LineString,,footway,25,"116.2984633,39.9952996;116.2984736,39.9954102;116.2984564,39.9955182;116.2984427,39.9956315;116.2984496,39.9957158;116.2984805,39.9957896;116.2985355,39.995837;116.2985899,39.9958325;116.298693,39.995822;116.298834,39.9958009;116.298944,39.9958141;116.2990334,39.9958378;116.2991366,39.9958615;116.2992157,39.9958747;116.299281,39.9958483;116.2993085,39.9958035;116.2992741,39.9957429;116.2992392,39.9956601;116.2991929,39.9956136;116.299164,39.9955715;116.2991611,39.9955206;116.2991727,39.9954718;116.2992218,39.9953943;116.2992363,39.9953323;116.2992565,39.9952836"
way/1009052037,LineString,,footway,2,"116.303583,39.9968854;116.3036884,39.9962856"
way/1011349602,LineString,,service,4,"116.3240328,39.9997767;116.32403,39.9998223;116.324027,39.999872;116.3239536,40.0010782"
way/1011412213,LineString,清华路,residential,7,"116.3113321,39.9985407;116.3112505,39.9985445;116.3102094,39.9984904;116.3101191,39.9985115;116.3100748,39.9985359;116.3100164,39.9985848;116.3099954,39.9986243"
way/1011412214,LineString,清华路,residential,2,"116.3115925,39.998552;116.3113321,39.9985407"
way/1016742037,LineString,,service,80,"116.2873044,39.9784223;116.2874267,39.9784371;116.2875554,39.9785193;116.2878494,39.9785621;116.2879224,39.9786098;116.2881756,39.978835;116.2882335,39.9788646;116.2883429,39.978863;116.2883799,39.9788643;116.2884373,39.9788663;116.2884888,39.978914;116.2885382,39.9790735;116.2887313,39.9794171;116.2889661,39.9796079;116.2891034,39.9797067;116.2892514,39.9798218;116.2893905,39.9799163;116.2894905,39.9800037;116.289612,39.9800925;116.2896426,39.9801389;116.2896222,39.9802225;116.2896052,39.9802904;116.2896073,39.9803414;116.2896733,39.9804243;116.2897098,39.980491;116.2897206,39.9805535;116.2896893,39.9806008;116.2897205,39.9807407;116.2897248,39.9808377;116.2897956,39.9809446;116.2898557,39.9810696;116.2898879,39.9811649;116.2898621,39.9812833;116.2899115,39.9813869;116.290096,39.9815875;116.2904115,39.9817437;116.290684,39.9818374;116.2909329,39.9818325;116.2911732,39.9817453;116.2913534,39.9816121;116.291377,39.9815102;116.2913749,39.9814231;116.2912393,39.9812878;116.2911475,39.9811962;116.291053,39.9810367;116.2909715,39.9809331;116.2909415,39.980887;116.2909372,39.9808163;116.2909908,39.9804349;116.2909758,39.9803477;116.2909479,39.9802968;116.2908814,39.9802294;116.2908749,39.9802063;116.2908749,39.9801833;116.2908878,39.9801488;116.2909221,39.9801077;116.2909865,39.9800008;116.2909994,39.9799038;116.29092,39.9797246;116.2909093,39.9796604;116.2909307,39.9796177;116.2909844,39.9795651;116.2910273,39.9795207;116.2910681,39.9794648;116.2911024,39.9794105;116.2911367,39.9793859;116.2912226,39.9793217;116.2913604,39.9792101;116.2913911,39.9791182;116.2914702,39.9771883;116.291386,39.9769262;116.2913795,39.9767767;116.2913758,39.9766916;116.2914855,39.9765312;116.2915952,39.97641;116.2916718,39.9763122;116.2917356,39.9762047;116.2917917,39.976015;116.2918453,39.9754264;116.2918621,39.9749203"
way/1030031236,LineString,,service,4,"116.2964689,40.0010784;116.2971802,40.0011259;116.2980301,40.0011826;116.2981394,40.0011899"
way/1030031237,LineString,,service,2,"116.2971802,40.0011259;116.2972349,40.0007128"
way/1030031238,LineString,,service,9,"116.2971802,40.0011259;116.2971541,40.0014052;116.2959381,40.0012985;116.296006,40.000626;116.2960794,39.9999;116.2960984,39.9997115;116.2961202,39.9995106;116.2965599,39.9995333;116.2969027,39.9995509"
way/1030031239,LineString,,service,9,"116.2971541,40.0014052;116.2972103,40.0014133;116.2971823,40.0017281;116.2969644,40.0017257;116.2969426,40.0019452;116.2972913,40.002093;116.2975372,40.0021216;116.2976088,40.0018283;116.2971823,40.0017281"
way/1030031240,LineString,,service,4,"116.2976088,40.0018283;116.2978921,40.0017544;116.2979886,40.0016399;116.2980301,40.0011826"
way/1030031241,LineString,,service,8,"116.2975372,40.0021216;116.2977692,40.002229;116.2976924,40.0033294;116.2980433,40.0035263;116.2983297,40.0037317;116.2989056,40.003783;116.29916,40.0036189;116.2992309,40.0035645"
way/1030031242,LineString,,service,5,"116.2992309,40.0035645;116.2992853,40.0030322;116.2993504,40.0023957;116.29939,40.0020077;116.2994394,40.001525"
way/1030031243,LineString,,service,18,"116.2976468,39.9991976;116.298164,39.99931;116.2982197,39.9994707;116.2984473,39.999554;116.2989353,39.9995192;116.2990769,39.9994766;116.2994841,39.9995308;116.2995802,39.999649;116.2994613,39.9999085;116.299431,40.0001488;116.2994567,40.000311;116.2994665,40.0003722;116.2994765,40.0004665;116.299517,40.0005323;116.2995264,40.0007728;116.2995189,40.0008408;116.2994878,40.0011082;116.2994394,40.001525"
way/1030031244,LineString,,service,4,"116.298164,39.99931;116.2983284,39.9992325;116.2989227,39.9992867;116.2990769,39.9994766"
way/1030031245,LineString,,service,14,"116.2995802,39.999649;116.3000176,39.9999564;116.3000819,40.0000627;116.3001537,40.0001815;116.3002127,40.0002789;116.3004653,40.0004677;116.300492,40.0004945;116.3004884,40.0005258;116.3004545,40.0008257;116.3004387,40.0009656;116.3004172,40.0011743;116.3002662,40.0024517;116.3002238,40.0028827;116.3001908,40.0031053"
way/1030031249,LineString,,service,5,"116.2979886,40.0016399;116.2982793,40.0019266;116.2984089,40.0019361;116.299114,40.0019875;116.29939,40.0020077"
way/1030031281,LineString,,service,4,"116.2995264,40.0007728;116.2996186,40.000778;116.2997756,40.000787;116.3004545,40.0008257"
way/1030031285,LineString,,service,2,"116.2967779,40.0006861;116.296006,40.000626"
way/1030031292,LineString,,footway,6,"116.2976712,40.0003709;116.2977859,40.0003271;116.2979092,40.0003197;116.2979729,40.0003159;116.2980623,40.0003105;116.298271,40.000296"
way/1030031293,LineString,,footway,8,"116.2979729,40.0003159;116.2980102,40.0003788;116.2982471,40.0004618;116.2982371,40.0005091;116.2981153,40.0005398;116.2980619,40.000582;116.297865,40.0006254;116.2976913,40.0006178"
way/1030031294,LineString,,footway,2,"116.2980387,40.0007574;116.2980619,40.000582"
way/1030031295,LineString,,footway,2,"116.2982471,40.0004618;116.298271,40.000296"
way/1030031296,LineString,,footway,20,"116.2979092,40.0003197;116.2978153,40.000227;116.2977327,40.0000339;116.297772,39.9998595;116.2977991,39.9998388;116.2981772,39.9998678;116.2985602,39.9998891;116.2987504,39.9998997;116.2988493,39.9999052;116.2991705,39.9999104;116.2992518,39.9999332;116.2992681,40.0002841;116.2992261,40.0004398;116.2990255,40.0005405;116.2984157,40.0005052;116.2983832,40.0004315;116.2983886,40.0003474;116.2983425,40.0002914;116.298271,40.000296;116.2982734,40.0002581"
way/1030031297,LineString,,footway,6,"116.2982734,40.0002581;116.2982862,40.0001356;116.2985232,40.0001502;116.2985364,40.000024;116.2986711,40.0000323;116.2986772,39.9999737"
way/1030031298,LineString,,footway,5,"116.2985602,39.9998891;116.298558,39.9999613;116.2986772,39.9999737;116.2987355,39.9999758;116.2987504,39.9998997"
way/1030031300,LineString,,footway,16,"116.2968617,39.9999241;116.2969287,39.9999277;116.2969993,39.9998969;116.2970878,39.9999031;116.2971146,39.9998757;116.2971164,39.9998031;116.2970842,39.9997558;116.2970842,39.9997031;116.2971182,39.9996832;116.2972443,39.999699;116.2973364,39.9996962;116.2973927,39.9997223;116.2973891,39.9997887;116.297331,39.9998161;116.297213,39.9998188;116.2971164,39.9998031"
way/1030031301,LineString,,footway,4,"116.2969706,39.9995557;116.2969725,39.9996353;116.2970074,39.9996647;116.2971182,39.9996832"
way/1030031302,LineString,,footway,4,"116.2973891,39.9997887;116.2974294,39.9998455;116.2975518,39.9998736;116.29763,39.9998659"
way/1030031303,LineString,,footway,4,"116.2973927,39.9997223;116.2974428,39.9997168;116.2974812,39.9996565;116.2974882,39.9995926"
way/1030031304,LineString,,footway,16,"116.2974294,39.9998455;116.2973194,39.9998903;116.2972449,39.9999391;116.2971974,39.9999754;116.2969684,39.9999858;116.2969278,40.0000491;116.2969454,40.0001155;116.297005,40.0001799;116.2970037,40.0003367;116.2970904,40.0003792;116.2970999,40.0004851;116.2971175,40.0005059;116.297089,40.0005464;116.2970823,40.0005765;116.2971148,40.0006003;116.2971934,40.0006232"
way/1030031305,LineString,,footway,6,"116.2967981,40.0005028;116.29689,40.0005113;116.2969779,40.0005194;116.2969617,40.0005443;116.2969711,40.000565;116.2970823,40.0005765"
way/1030031306,LineString,,footway,3,"116.2968089,40.0004043;116.2968505,40.0004322;116.29689,40.0005113"
way/1030031307,LineString,,footway,7,"116.2971934,40.0006232;116.2972496,40.0006277;116.2973343,40.0006346;116.2973452,40.0005588;116.2972601,40.000552;116.2972015,40.0005474;116.2971934,40.0006232"
way/1030031308,LineString,,footway,2,"116.2972349,40.0007128;116.2972496,40.0006277"
way/1030031309,LineString,,footway,9,"116.2969779,40.0005194;116.2970375,40.0004861;116.2970999,40.0004851;116.2971514,40.0004789;116.2972042,40.0004602;116.2972774,40.0004643;116.2974102,40.0004654;116.2975281,40.0004384;116.2976712,40.0003709"
way/1030031310,LineString,,footway,2,"116.2972601,40.000552;116.2972774,40.0004643"
way/1030031311,LineString,,footway,4,"116.2973452,40.0005588;116.2974034,40.000564;116.2975362,40.000591;116.2976913,40.0006178"
way/1030031312,LineString,,footway,5,"116.2968617,39.9999241;116.2967553,39.9999058;116.2966468,39.9998235;116.2965834,39.9997755;116.2965351,39.9996975"
way/1030031313,LineString,,footway,12,"116.2967553,39.9999058;116.2966685,39.9999524;116.2966462,40.000014;116.2966042,40.0000496;116.2965464,40.0000504;116.2963924,40.0000101;116.2962349,40.0000089;116.2961607,39.9999836;116.2961649,39.9999056;116.2961687,39.9998329;116.2962251,39.9997719;116.2966468,39.9998235"
way/1030031314,LineString,,footway,2,"116.2961649,39.9999056;116.2960794,39.9999"
way/1030031315,LineString,,footway,2,"116.2965351,39.9996975;116.2965599,39.9995333"
way/1030031316,LineString,,service,2,"116.2986421,40.0010538;116.2994878,40.0011082"
way/1030031319,LineString,,footway,8,"116.2994613,39.9999085;116.2996602,39.9999359;116.2996869,39.9999615;116.2996318,40.0000369;116.2996185,40.0001149;116.2996768,40.0001954;116.2995868,40.000281;116.2994567,40.000311"
way/1030031320,LineString,,footway,5,"116.2996768,40.0001954;116.2997553,40.0001302;116.2997736,40.0000318;116.2997453,39.9999679;116.2996869,39.9999615"
way/1030031327,LineString,,service,4,"116.2977692,40.002229;116.2979923,40.0022308;116.2981825,40.0021158;116.2982793,40.0019266"
way/1030226622,LineString,,service,2,"116.2977013,40.00074;116.2980387,40.0007574"
way/1030226623,LineString,,service,2,"116.2980387,40.0007574;116.29819,40.0007652"
way/1030226624,LineString,,service,2,"116.2986682,40.0007866;116.2995189,40.0008408"
way/1030226625,LineString,,service,2,"116.29819,40.0007652;116.2986682,40.0007866"
way/1030226626,LineString,,footway,2,"116.2985285,40.0013532;116.2985431,40.001388"
way/1030226627,LineString,,footway,8,"116.2985431,40.001388;116.2985155,40.0014129;116.2984946,40.0016213;116.2984934,40.001633;116.2984905,40.0016623;116.2983878,40.0017659;116.2982976,40.0018504;116.2982793,40.0019266"
way/1030226628,LineString,,footway,5,"116.2985431,40.001388;116.2986191,40.0013902;116.2990694,40.0014209;116.2991195,40.0014202;116.299236,40.0014267"
way/1030226629,LineString,,footway,6,"116.2991195,40.0014202;116.2990965,40.0016559;116.2990953,40.0016686;116.2990866,40.0017577;116.299079,40.001835;116.299114,40.0019875"
way/1030226631,LineString,,footway,2,"116.298592,40.0016227;116.2984946,40.0016213"
way/1030226632,LineString,,footway,2,"116.2990423,40.0016535;116.2990965,40.0016559"
way/1030226633,LineString,,steps,5,"116.2984905,40.0016623;116.2986482,40.0016777;116.2988586,40.0017314;116.2990565,40.0017468;116.2990866,40.0017577"
